project_A_id,project_B_id,overlap_score,overlap_class
17,74,0.01098901098901099,high
17,9,0.021739130434782608,high
17,34,0.005571030640668524,low
17,53,0.006024096385542169,low
17,154,0.005050505050505051,low
17,71,0.041884816753926704,high
17,60,0.005076142131979695,low
17,40,0.004347826086956522,low
17,191,0.0051813471502590676,low
17,21,0.04591836734693878,high
17,27,0.004032258064516129,low
17,119,0.0045045045045045045,low
17,144,0.003703703703703704,low
17,69,0.007067137809187279,low
17,18,0.047337278106508875,high
17,114,0.010256410256410256,high
17,38,0.0031746031746031746,low
17,14,0.022099447513812154,high
17,30,0.0045871559633027525,low
17,63,0.005,low
17,72,0.026615969581749048,high
17,66,0.010638297872340425,high
17,6,0.03349282296650718,high
17,52,0.004,low
17,153,0.015151515151515152,high
17,198,0.036585365853658534,high
17,12,0.011673151750972763,high
17,91,0.011406844106463879,high
17,180,0.005747126436781609,low
17,169,0.004524886877828055,low
17,29,0.00847457627118644,low
17,75,0.015384615384615385,high
17,102,0.0037174721189591076,low
17,58,0.0091324200913242,low
17,22,0.03508771929824561,high
17,25,0.012145748987854251,high
17,76,0.0047169811320754715,low
17,117,0.0106951871657754,high
17,51,0.0051813471502590676,low
17,15,0.05521472392638037,high
17,163,0.0031446540880503146,low
17,195,0.0041841004184100415,low
17,128,0.008333333333333333,low
17,68,0.013215859030837005,high
17,98,0.005555555555555556,low
17,88,0.006134969325153374,low
17,109,0.005263157894736842,low
17,32,0.003937007874015748,low
141,143,0.08461538461538462,high
141,7,0.0035971223021582736,low
141,155,0.019867549668874173,high
141,136,0.0034423407917383822,low
141,83,0.008620689655172414,low
141,19,0.010830324909747292,high
141,44,0.004651162790697674,low
141,145,0.06611570247933884,high
141,9,0.003787878787878788,low
141,34,0.0033783783783783786,low
141,154,0.007462686567164179,low
141,60,0.007518796992481203,low
141,57,0.008264462809917356,low
141,144,0.1896551724137931,high
141,157,0.013888888888888888,high
141,6,0.006622516556291391,low
141,150,0.00684931506849315,low
141,193,0.005847953216374269,low
141,153,0.0049261083743842365,low
141,142,0.12883435582822086,high
141,91,0.004975124378109453,low
141,169,0.006369426751592357,low
141,29,0.005780346820809248,low
141,151,0.005319148936170213,low
141,13,0.009615384615384616,low
141,117,0.008064516129032258,low
141,146,0.09803921568627451,high
141,138,0.04716981132075472,high
141,128,0.005649717514124294,low
200,20,0.02702702702702703,high
200,7,0.010224948875255624,low
200,116,0.015625,high
200,24,0.022222222222222223,high
200,126,0.007751937984496124,low
200,19,0.004651162790697674,low
200,201,0.016666666666666666,high
200,26,0.033707865168539325,high
200,115,0.004329004329004329,low
200,27,0.07079646017699115,high
200,23,0.013157894736842105,high
200,30,0.04597701149425287,high
200,192,0.010752688172043012,high
200,12,0.015384615384615385,high
200,91,0.0072992700729927005,low
200,29,0.03773584905660377,high
200,28,0.04878048780487805,high
200,25,0.05172413793103448,high
164,70,0.023255813953488372,high
164,160,0.041666666666666664,high
164,161,0.058823529411764705,high
164,7,0.002070393374741201,low
164,108,0.015873015873015872,high
164,158,0.034482758620689655,high
164,167,0.03125,high
164,16,0.011494252873563218,high
164,44,0.0070921985815602835,low
164,71,0.003861003861003861,low
164,110,0.006666666666666667,low
164,14,0.021739130434782608,high
164,196,0.019230769230769232,high
164,6,0.012987012987012988,high
164,192,0.012048192771084338,high
164,165,0.030303030303030304,high
164,163,0.005555555555555556,low
164,195,0.009900990099009901,low
164,166,0.019230769230769232,high
164,68,0.01098901098901099,high
70,35,0.022222222222222223,high
70,7,0.002028397565922921,low
70,65,0.015873015873015872,high
70,40,0.00980392156862745,low
70,110,0.00625,low
70,111,0.01282051282051282,high
70,69,0.039735099337748346,high
70,67,0.19047619047619047,high
70,63,0.013888888888888888,high
70,66,0.12727272727272726,high
70,62,0.1,high
70,64,0.04054054054054054,high
70,165,0.023255813953488372,high
70,124,0.02040816326530612,high
70,61,0.02702702702702703,high
70,51,0.015384615384615385,high
70,163,0.005263157894736842,low
70,68,0.009900990099009901,low
70,32,0.007936507936507936,low
143,7,0.005836575875486381,low
143,42,0.012658227848101266,high
143,155,0.008928571428571428,low
143,136,0.02071563088512241,high
143,56,0.008849557522123894,low
143,10,0.0125,high
143,19,0.004201680672268907,low
143,145,0.03529411764705882,high
143,9,0.004484304932735426,low
143,154,0.010752688172043012,high
143,11,0.008130081300813009,low
143,144,0.12162162162162163,high
143,157,0.005649717514124294,low
143,30,0.008849557522123894,low
143,54,0.0125,high
143,150,0.009523809523809525,low
143,153,0.012422360248447204,high
143,142,0.043795620437956206,high
143,29,0.007575757575757576,low
143,151,0.006802721088435374,low
143,75,0.010869565217391304,high
143,76,0.009345794392523364,low
143,146,0.014285714285714285,high
143,138,0.04477611940298507,high
143,134,0.009900990099009901,low
143,152,0.015873015873015872,high
143,128,0.007352941176470588,low
35,65,0.01818181818181818,high
35,56,0.012195121951219513,high
35,49,0.029411764705882353,high
35,177,0.004830917874396135,low
35,9,0.005208333333333333,low
35,34,0.01809954751131222,high
35,40,0.021505376344086023,high
35,69,0.02054794520547945,high
35,38,0.00558659217877095,low
35,54,0.02040816326530612,high
35,62,0.017543859649122806,high
35,153,0.007633587786259542,low
35,37,0.037037037037037035,high
35,169,0.011764705882352941,high
35,124,0.024390243902439025,high
35,39,0.013157894736842105,high
35,117,0.019230769230769232,high
35,51,0.05454545454545454,high
47,8,0.010526315789473684,high
47,7,0.001949317738791423,low
47,65,0.012048192771084338,high
47,42,0.0547945205479452,high
47,155,0.009174311926605505,low
47,136,0.0018587360594795538,low
47,182,0.012658227848101266,high
47,56,0.01834862385321101,high
47,49,0.053763440860215055,high
47,44,0.10967741935483871,high
47,41,0.08620689655172414,high
47,34,0.003968253968253968,low
47,127,0.012658227848101266,high
47,53,0.03508771929824561,high
47,71,0.0034602076124567475,low
47,59,0.018867924528301886,high
47,69,0.005681818181818182,low
47,63,0.010869565217391304,high
47,54,0.02631578947368421,high
47,66,0.012345679012345678,high
47,6,0.009345794392523364,low
47,193,0.007874015748031496,low
47,52,0.02142857142857143,high
47,153,0.006289308176100629,low
47,180,0.015151515151515152,high
47,151,0.006944444444444444,low
47,58,0.008928571428571428,low
47,25,0.0070921985815602835,low
8,20,0.01694915254237288,high
8,7,0.023809523809523808,high
8,116,0.011627906976744186,high
8,155,0.009009009009009009,low
8,203,0.008130081300813009,low
8,136,0.0037105751391465678,low
8,126,0.013333333333333334,high
8,19,0.01276595744680851,high
8,44,0.005780346820809248,low
8,9,0.022935779816513763,high
8,26,0.017857142857142856,high
8,34,0.003937007874015748,low
8,53,0.016666666666666666,high
8,154,0.010869565217391304,high
8,71,0.013888888888888888,high
8,40,0.008064516129032258,low
8,23,0.01020408163265306,low
8,11,0.01652892561983471,high
8,69,0.017045454545454544,high
8,157,0.011428571428571429,high
8,38,0.009615384615384616,low
8,6,0.0891089108910891,high
8,52,0.006944444444444444,low
8,153,0.006211180124223602,low
8,100,0.010638297872340425,high
8,142,0.0070921985815602835,low
8,198,0.015873015873015872,high
8,12,0.04054054054054054,high
8,102,0.006134969325153374,low
8,13,0.016129032258064516,high
8,25,0.014084507042253521,high
8,128,0.007407407407407408,low
20,19,0.02040816326530612,high
20,9,0.01092896174863388,high
20,71,0.003952569169960474,low
20,21,0.016666666666666666,high
20,30,0.013513513513513514,high
20,72,0.008,low
20,6,0.014084507042253521,high
20,22,0.06451612903225806,high
20,15,0.037037037037037035,high
20,128,0.010309278350515464,high
160,7,0.002109704641350211,low
160,167,0.09615384615384616,high
160,69,0.0072992700729927005,low
160,165,0.041666666666666664,high
160,163,0.005847953216374269,low
160,166,0.047619047619047616,high
161,167,0.014925373134328358,high
161,19,0.004830917874396135,low
161,173,0.01020408163265306,low
161,174,0.008,low
161,69,0.006756756756756757,low
161,157,0.00684931506849315,low
161,165,0.058823529411764705,high
161,163,0.057803468208092484,high
161,166,0.018518518518518517,high
7,125,0.02,high
7,65,0.00398406374501992,low
7,42,0.008113590263691683,low
7,79,0.005870841487279843,low
7,24,0.006211180124223602,low
7,155,0.009523809523809525,low
7,203,0.022641509433962263,high
7,81,0.002036659877800407,low
7,73,0.001976284584980237,low
7,136,0.04352557127312296,high
7,108,0.013806706114398421,high
7,86,0.0019047619047619048,low
7,93,0.002004008016032064,low
7,10,0.014256619144602852,high
7,126,0.01967799642218247,high
7,49,0.009746588693957114,low
7,167,0.001941747572815534,low
7,120,0.004228329809725159,low
7,19,0.061488673139158574,high
7,177,0.0015267175572519084,low
7,92,0.002053388090349076,low
7,186,0.0021008403361344537,low
7,16,0.03065134099616858,high
7,44,0.010238907849829351,low
7,74,0.00202020202020202,low
7,9,0.10899653979238755,high
7,41,0.011111111111111112,high
7,201,0.006024096385542169,low
7,26,0.011406844106463879,high
7,34,0.03538461538461538,high
7,71,0.06446776611694154,high
7,60,0.0019646365422396855,low
7,40,0.0074211502782931356,low
7,57,0.002012072434607646,low
7,191,0.003968253968253968,low
7,202,0.002053388090349076,low
7,115,0.010526315789473684,high
7,21,0.015717092337917484,high
7,27,0.029357798165137616,high
7,118,0.001692047377326565,low
7,113,0.0039603960396039604,low
7,189,0.003929273084479371,low
7,174,0.0017452006980802793,low
7,110,0.008389261744966443,low
7,23,0.007797270955165692,low
7,11,0.03838771593090211,high
7,119,0.00375234521575985,low
7,144,0.0034423407917383822,low
7,90,0.0020408163265306124,low
7,69,0.013582342954159592,high
7,130,0.0020964360587002098,low
7,157,0.00847457627118644,low
7,18,0.004106776180698152,low
7,67,0.0019455252918287938,low
7,114,0.00992063492063492,low
7,38,0.017828200972447326,high
7,14,0.00404040404040404,low
7,30,0.009505703422053232,low
7,63,0.003913894324853229,low
7,72,0.022847100175746926,high
7,196,0.00199203187250996,low
7,6,0.023255813953488372,high
7,150,0.0019157088122605363,low
7,193,0.0018281535648994515,low
7,52,0.016245487364620937,high
7,153,0.010452961672473868,high
7,85,0.0021141649048625794,low
7,64,0.003883495145631068,low
7,192,0.011363636363636364,high
7,142,0.012658227848101266,high
7,198,0.004166666666666667,low
7,12,0.043795620437956206,high
7,91,0.014035087719298246,high
7,148,0.0020408163265306124,low
7,180,0.00205761316872428,low
7,169,0.0037593984962406013,low
7,165,0.002070393374741201,low
7,29,0.022304832713754646,high
7,151,0.008928571428571428,low
7,75,0.007905138339920948,low
7,33,0.0020964360587002098,low
7,102,0.015706806282722512,high
7,58,0.003766478342749529,low
7,121,0.002053388090349076,low
7,13,0.008385744234800839,low
7,22,0.0020491803278688526,low
7,39,0.01517706576728499,high
7,25,0.0162748643761302,high
7,76,0.005747126436781609,low
7,117,0.004008016032064128,low
7,51,0.005964214711729622,low
7,138,0.00205761316872428,low
7,15,0.004149377593360996,low
7,163,0.011217948717948718,high
7,134,0.0038684719535783366,low
7,152,0.0041753653444676405,low
7,188,0.0020325203252032522,low
7,166,0.003992015968063872,low
7,128,0.0036231884057971015,low
7,94,0.0078125,low
7,68,0.007434944237918215,low
7,98,0.0020325203252032522,low
7,88,0.002105263157894737,low
7,131,0.004,low
7,32,0.007104795737122558,low
116,203,0.018018018018018018,high
116,136,0.001890359168241966,low
116,10,0.014705882352941176,high
116,112,0.022222222222222223,high
116,71,0.0035714285714285713,low
116,115,0.016736401673640166,high
116,118,0.05161290322580645,high
116,113,0.05405405405405406,high
116,110,0.08860759493670886,high
116,111,0.08433734939759036,high
116,69,0.005988023952095809,low
116,114,0.05263157894736842,high
116,89,0.021739130434782608,high
116,72,0.006578947368421052,low
116,52,0.007518796992481203,low
116,153,0.006666666666666667,low
116,12,0.007042253521126761,low
116,29,0.008333333333333333,low
116,124,0.016666666666666666,high
116,102,0.02,high
116,25,0.007575757575757576,low
116,117,0.07462686567164178,high
116,163,0.004975124378109453,low
116,195,0.00819672131147541,low
116,109,0.0136986301369863,high
125,155,0.012903225806451613,high
125,203,0.10457516339869281,high
125,136,0.029876977152899824,high
125,182,0.007936507936507936,low
125,126,0.11931818181818182,high
125,167,0.007042253521126761,low
125,19,0.0035460992907801418,low
125,92,0.008771929824561403,low
125,44,0.0045871559633027525,low
125,127,0.17592592592592593,high
125,71,0.002976190476190476,low
125,115,0.006734006734006734,low
125,87,0.006896551724137931,low
125,118,0.0045871559633027525,low
125,110,0.008849557522123894,low
125,119,0.21804511278195488,high
125,111,0.006896551724137931,low
125,144,0.004784688995215311,low
125,72,0.004807692307692308,low
125,153,0.0048543689320388345,low
125,142,0.010810810810810811,high
125,29,0.005681818181818182,low
125,124,0.07339449541284404,high
125,102,0.004807692307692308,low
125,121,0.05504587155963303,high
125,128,0.0111731843575419,high
125,94,0.007042253521126761,low
125,109,0.015625,high
103,11,0.0125,high
103,100,0.019230769230769232,high
103,102,0.03389830508474576,high
103,109,0.023809523809523808,high
65,42,0.015151515151515152,high
65,136,0.001893939393939394,low
65,49,0.023255813953488372,high
65,19,0.0044444444444444444,low
65,34,0.008298755186721992,low
65,40,0.018018018018018018,high
65,69,0.16783216783216784,high
65,67,0.036585365853658534,high
65,38,0.020618556701030927,high
65,63,0.07792207792207792,high
65,66,0.014084507042253521,high
65,62,0.05555555555555555,high
65,64,0.04819277108433735,high
65,39,0.005847953216374269,low
65,32,0.007352941176470588,low
42,155,0.010869565217391304,high
42,10,0.016666666666666666,high
42,49,0.05194805194805195,high
42,19,0.0045871559633027525,low
42,44,0.09154929577464789,high
42,9,0.0049261083743842365,low
42,41,0.13541666666666666,high
42,34,0.012875536480686695,high
42,67,0.012987012987012988,high
42,52,0.008,low
42,153,0.007042253521126761,low
42,68,0.009615384615384616,low
42,32,0.007751937984496124,low
79,73,0.20833333333333334,high
79,108,0.010752688172043012,high
79,19,0.008547008547008548,low
79,16,0.008547008547008548,low
79,9,0.004545454545454545,low
79,34,0.003968253968253968,low
79,71,0.04316546762589928,high
79,40,0.00819672131147541,low
79,21,0.010416666666666666,high
79,11,0.01680672268907563,high
79,84,0.009345794392523364,low
79,72,0.08,high
79,91,0.032679738562091505,high
79,75,0.058823529411764705,high
79,76,0.05,high
79,163,0.004761904761904762,low
79,88,0.01818181818181818,high
24,136,0.00196078431372549,low
24,19,0.004830917874396135,low
24,201,0.019230769230769232,high
24,71,0.0038314176245210726,low
24,40,0.010638297872340425,high
24,202,0.02564102564102564,high
24,27,0.03669724770642202,high
24,23,0.029850746268656716,high
24,69,0.006756756756756757,low
24,30,0.05063291139240506,high
24,6,0.012658227848101266,high
24,153,0.007633587786259542,low
24,12,0.008130081300813009,low
24,29,0.0625,high
24,25,0.02702702702702703,high
155,136,0.005434782608695652,low
155,93,0.010526315789473684,high
155,56,0.007936507936507936,low
155,83,0.011363636363636364,high
155,49,0.008849557522123894,low
155,19,0.00398406374501992,low
155,44,0.0053475935828877,low
155,145,0.01,low
155,9,0.00851063829787234,low
155,154,0.0594059405940594,high
155,71,0.006578947368421052,low
155,40,0.007246376811594203,low
155,110,0.00510204081632653,low
155,11,0.014814814814814815,high
155,119,0.007692307692307693,low
155,144,0.011299435028248588,high
155,157,0.04945054945054945,high
155,114,0.009615384615384616,low
155,38,0.004484304932735426,low
155,196,0.01020408163265306,low
155,6,0.008130081300813009,low
155,150,0.10185185185185185,high
155,52,0.006329113924050633,low
155,153,0.060240963855421686,high
155,142,0.012987012987012988,high
155,12,0.005988023952095809,low
155,91,0.005780346820809248,low
155,148,0.07407407407407407,high
155,169,0.007751937984496124,low
155,29,0.006896551724137931,low
155,151,0.03870967741935484,high
155,117,0.021052631578947368,high
155,146,0.024390243902439025,high
155,163,0.004424778761061947,low
155,152,0.013157894736842105,high
155,195,0.006802721088435374,low
155,128,0.006711409395973154,low
203,136,0.021621621621621623,high
203,10,0.009523809523809525,low
203,126,0.1125,high
203,120,0.012195121951219513,high
203,19,0.015384615384615385,high
203,44,0.005025125628140704,low
203,9,0.008097165991902834,low
203,127,0.038461538461538464,high
203,71,0.006329113924050633,low
203,27,0.005952380952380952,low
203,110,0.00966183574879227,low
203,11,0.013605442176870748,high
203,119,0.12598425196850394,high
203,69,0.004901960784313725,low
203,114,0.008620689655172414,low
203,38,0.00425531914893617,low
203,30,0.022058823529411766,high
203,52,0.0058823529411764705,low
203,153,0.0053475935828877,low
203,91,0.005405405405405406,low
203,180,0.010638297872340425,high
203,29,0.01935483870967742,high
203,124,0.07692307692307693,high
203,121,0.043478260869565216,high
203,39,0.004784688995215311,low
203,25,0.005917159763313609,low
203,117,0.009259259259259259,low
203,134,0.016,high
203,109,0.00909090909090909,low
81,86,0.07692307692307693,high
81,19,0.009433962264150943,low
81,87,0.02666666666666667,high
81,110,0.006329113924050633,low
81,144,0.007142857142857143,low
81,90,0.1951219512195122,high
81,69,0.006493506493506494,low
81,84,0.04878048780487805,high
81,89,0.0625,high
81,72,0.007194244604316547,low
81,54,0.01818181818181818,high
81,85,0.06666666666666667,high
81,12,0.007751937984496124,low
81,75,0.014925373134328358,high
81,88,0.0967741935483871,high
73,108,0.011627906976744186,high
73,93,0.013888888888888888,high
73,19,0.0043859649122807015,low
73,74,0.014705882352941176,high
73,34,0.004081632653061225,low
73,71,0.04814814814814815,high
73,84,0.01,low
73,72,0.05442176870748299,high
73,91,0.006666666666666667,low
73,29,0.00819672131147541,low
73,75,0.05063291139240506,high
73,22,0.01639344262295082,high
73,88,0.020833333333333332,high
136,108,0.0018587360594795538,low
136,182,0.0019083969465648854,low
136,93,0.0019083969465648854,low
136,126,0.024096385542168676,high
136,19,0.0014705882352941176,low
136,16,0.0017793594306049821,low
136,44,0.004885993485342019,low
136,145,0.0076045627376425855,low
136,9,0.006042296072507553,low
136,41,0.0017543859649122807,low
136,34,0.005763688760806916,low
136,127,0.0038240917782026767,low
136,71,0.00684931506849315,low
136,40,0.001763668430335097,low
136,191,0.003780718336483932,low
136,115,0.0028776978417266188,low
136,27,0.0017094017094017094,low
136,113,0.0037735849056603774,low
136,110,0.004815409309791332,low
136,11,0.0071174377224199285,low
136,119,0.007194244604316547,low
136,111,0.001841620626151013,low
136,144,0.02702702702702703,high
136,69,0.004846526655896607,low
136,130,0.012072434607645875,high
136,157,0.011419249592169658,high
136,114,0.00945179584120983,low
136,38,0.0015337423312883436,low
136,14,0.0019193857965451055,low
136,30,0.012750455373406194,high
136,72,0.006633499170812604,low
136,193,0.0017482517482517483,low
136,52,0.0034129692832764505,low
136,153,0.015100671140939598,high
136,64,0.003703703703703704,low
136,192,0.003590664272890485,low
136,142,0.024518388791593695,high
136,12,0.005050505050505051,low
136,91,0.0033277870216306157,low
136,180,0.0019569471624266144,low
136,169,0.0017921146953405018,low
136,29,0.01950354609929078,high
136,151,0.020761245674740483,high
136,124,0.003898635477582846,low
136,75,0.0018726591760299626,low
136,121,0.003913894324853229,low
136,25,0.0017064846416382253,low
136,117,0.0019047619047619048,low
136,138,0.005893909626719057,low
136,134,0.08366533864541832,high
136,128,0.0903954802259887,high
136,94,0.001851851851851852,low
136,131,0.054,high
136,32,0.001692047377326565,low
108,19,0.021645021645021644,high
108,186,0.017857142857142856,high
108,74,0.013333333333333334,high
108,9,0.004545454545454545,low
108,34,0.003968253968253968,low
108,71,0.013986013986013986,high
108,202,0.046153846153846156,high
108,115,0.00398406374501992,low
108,110,0.005555555555555556,low
108,144,0.006172839506172839,low
108,84,0.009345794392523364,low
108,72,0.0125,high
108,6,0.02857142857142857,high
108,52,0.036231884057971016,high
108,153,0.006289308176100629,low
108,100,0.0449438202247191,high
108,192,0.008849557522123894,low
108,12,0.006622516556291391,low
108,29,0.007751937984496124,low
108,102,0.08,high
108,121,0.014925373134328358,high
108,94,0.010526315789473684,high
108,32,0.013793103448275862,high
158,167,0.03333333333333333,high
158,9,0.005376344086021506,low
158,34,0.0045871559633027525,low
158,38,0.005780346820809248,low
158,6,0.0136986301369863,high
158,153,0.008,low
158,100,0.017241379310344827,high
158,165,0.034482758620689655,high
158,39,0.006802721088435374,low
158,61,0.043478260869565216,high
158,76,0.014285714285714285,high
158,163,0.017241379310344827,high
158,166,0.06521739130434782,high
158,68,0.011494252873563218,high
182,56,0.010416666666666666,high
182,145,0.014285714285714285,high
182,40,0.009259259259259259,low
182,115,0.004219409282700422,low
182,184,0.027777777777777776,high
182,175,0.021739130434782608,high
182,144,0.006756756756756757,low
182,157,0.012578616352201259,high
182,142,0.008,low
182,180,0.019230769230769232,high
182,102,0.0136986301369863,high
185,197,0.05555555555555555,high
185,191,0.022727272727272728,high
185,173,0.011764705882352941,high
185,113,0.022222222222222223,high
185,189,0.02040816326530612,high
185,183,0.038461538461538464,high
185,150,0.01639344262295082,high
185,188,0.06666666666666667,high
86,83,0.036585365853658534,high
86,19,0.004048582995951417,low
86,16,0.007751937984496124,low
86,71,0.0033222591362126247,low
86,87,0.5633802816901409,high
86,90,0.012195121951219513,high
86,84,0.5189873417721519,high
86,85,0.047619047619047616,high
86,12,0.006134969325153374,low
86,169,0.008,low
86,76,0.017391304347826087,high
93,92,0.14893617021276595,high
93,74,0.01639344262295082,high
93,9,0.019704433497536946,high
93,201,0.03076923076923077,high
93,21,0.012195121951219513,high
93,11,0.009433962264150943,low
93,64,0.012195121951219513,high
93,91,0.1076923076923077,high
93,29,0.008695652173913044,low
93,128,0.008403361344537815,low
93,94,0.10810810810810811,high
93,98,0.09259259259259259,high
56,187,0.015384615384615385,high
56,44,0.021621621621621623,high
56,74,0.010869565217391304,high
56,34,0.011235955056179775,high
56,53,0.013333333333333334,high
56,71,0.0032679738562091504,low
56,60,0.3375,high
56,57,0.3013698630136986,high
56,115,0.00749063670411985,low
56,27,0.01282051282051282,high
56,175,0.012987012987012988,high
56,110,0.005076142131979695,low
56,111,0.017543859649122806,high
56,144,0.00558659217877095,low
56,183,0.011904761904761904,high
56,54,0.06741573033707865,high
56,6,0.008064516129032258,low
56,52,0.06666666666666667,high
56,142,0.00641025641025641,low
56,12,0.005952380952380952,low
56,180,0.012048192771084338,high
56,102,0.0056179775280898875,low
56,58,0.08333333333333333,high
56,39,0.005050505050505051,low
56,51,0.04040404040404041,high
10,19,0.023255813953488372,high
10,74,0.01694915254237288,high
10,9,0.01485148514851485,high
10,41,0.009174311926605505,low
10,26,0.010526315789473684,high
10,71,0.007352941176470588,low
10,27,0.008064516129032258,low
10,189,0.013513513513513514,high
10,11,0.019417475728155338,high
10,69,0.00625,low
10,157,0.006329113924050633,low
10,38,0.005235602094240838,low
10,54,0.01639344262295082,high
10,6,0.033707865168539325,high
10,153,0.006993006993006993,low
10,12,0.014925373134328358,high
10,13,0.046511627906976744,high
10,25,0.016129032258064516,high
83,31,0.06060606060606061,high
83,92,0.021739130434782608,high
83,74,0.018518518518518517,high
83,26,0.011111111111111112,high
83,34,0.004329004329004329,low
83,71,0.0037313432835820895,low
83,87,0.02631578947368421,high
83,90,0.1111111111111111,high
83,69,0.0064516129032258064,low
83,84,0.03571428571428571,high
83,89,0.029411764705882353,high
83,72,0.014388489208633094,high
83,85,0.03125,high
83,12,0.007692307692307693,low
83,29,0.009259259259259259,low
83,22,0.02127659574468085,high
83,76,0.012048192771084338,high
83,166,0.01639344262295082,high
112,115,0.009478672985781991,low
112,113,0.043478260869565216,high
112,110,0.02158273381294964,high
112,111,0.01694915254237288,high
112,114,0.041666666666666664,high
112,72,0.00819672131147541,low
112,102,0.01652892561983471,high
112,109,0.023255813953488372,high
126,120,0.01834862385321101,high
126,19,0.003436426116838488,low
126,9,0.033582089552238806,high
126,34,0.003246753246753247,low
126,127,0.05426356589147287,high
126,71,0.002898550724637681,low
126,27,0.05913978494623656,high
126,113,0.014184397163120567,high
126,110,0.00423728813559322,low
126,119,0.16326530612244897,high
126,144,0.0045871559633027525,low
126,157,0.008733624454148471,low
126,18,0.008064516129032258,low
126,14,0.007575757575757576,low
126,30,0.030864197530864196,high
126,52,0.005050505050505051,low
126,153,0.004651162790697674,low
126,142,0.005128205128205128,low
126,12,0.009708737864077669,low
126,91,0.004694835680751174,low
126,29,0.010869565217391304,high
126,124,0.024390243902439025,high
126,102,0.009259259259259259,low
126,25,0.005076142131979695,low
126,146,0.01639344262295082,high
126,163,0.0037593984962406013,low
126,134,0.013071895424836602,high
126,131,0.0072992700729927005,low
31,34,0.018957345971563982,high
31,40,0.011904761904761904,high
31,69,0.007246376811594203,low
31,38,0.005917159763313609,low
31,12,0.008849557522123894,low
31,33,0.05263157894736842,high
31,39,0.006993006993006993,low
31,166,0.022727272727272728,high
31,32,0.018691588785046728,high
49,44,0.07317073170731707,high
49,9,0.008968609865470852,low
49,41,0.1016949152542373,high
49,34,0.01984126984126984,high
49,154,0.010638297872340425,high
49,46,0.03773584905660377,high
49,11,0.008064516129032258,low
49,69,0.0111731843575419,high
49,157,0.0056179775280898875,low
49,67,0.01020408163265306,low
49,38,0.014354066985645933,high
49,54,0.012345679012345678,high
49,193,0.007633587786259542,low
49,52,0.013793103448275862,high
49,153,0.006134969325153374,low
49,58,0.035398230088495575,high
49,39,0.010869565217391304,high
49,51,0.011235955056179775,high
49,163,0.004672897196261682,low
49,152,0.015625,high
49,68,0.008,low
49,32,0.006666666666666667,low
179,19,0.0051813471502590676,low
179,186,0.07142857142857142,high
179,44,0.007751937984496124,low
179,9,0.0056179775280898875,low
179,71,0.004048582995951417,low
179,183,0.04,high
179,195,0.011235955056179775,high
80,74,0.08571428571428572,high
80,71,0.016129032258064516,high
80,72,0.01639344262295082,high
80,100,0.018518518518518517,high
80,75,0.0196078431372549,high
80,76,0.06349206349206349,high
167,127,0.012345679012345678,high
167,192,0.008695652173913044,low
167,165,0.03125,high
167,163,0.054455445544554455,high
167,166,0.5178571428571429,high
187,115,0.0048543689320388345,low
187,38,0.006172839506172839,low
187,102,0.008620689655172414,low
120,127,0.07894736842105263,high
120,27,0.009900990099009901,low
120,119,0.05555555555555555,high
120,121,0.07407407407407407,high
19,92,0.004784688995215311,low
19,16,0.0743801652892562,high
19,44,0.016181229773462782,high
19,9,0.03418803418803419,high
19,41,0.003745318352059925,low
19,201,0.00904977375565611,low
19,26,0.007936507936507936,low
19,34,0.01282051282051282,high
19,71,0.06403940886699508,high
19,60,0.013100436681222707,high
19,191,0.004405286343612335,low
19,115,0.002544529262086514,low
19,21,0.043668122270742356,high
19,27,0.0035460992907801418,low
19,113,0.0043859649122807015,low
19,110,0.003105590062111801,low
19,23,0.008438818565400843,low
19,11,0.03543307086614173,high
19,119,0.00784313725490196,low
19,144,0.003289473684210526,low
19,69,0.006309148264984227,low
19,157,0.006349206349206349,low
19,18,0.01932367149758454,high
19,114,0.004347826086956522,low
19,38,0.014492753623188406,high
19,14,0.0330188679245283,high
19,72,0.016722408026755852,high
19,196,0.004464285714285714,low
19,6,0.02880658436213992,high
19,150,0.004098360655737705,low
19,193,0.0037174721189591076,low
19,52,0.0035211267605633804,low
19,153,0.016835016835016835,high
19,64,0.004201680672268907,low
19,198,0.030303030303030304,high
19,12,0.01730103806228374,high
19,91,0.02040816326530612,high
19,29,0.007407407407407408,low
19,75,0.004329004329004329,low
19,102,0.006622516556291391,low
19,22,0.024271844660194174,high
19,25,0.0070921985815602835,low
19,76,0.0040650406504065045,low
19,15,0.04040404040404041,high
19,163,0.002840909090909091,low
19,195,0.003663003663003663,low
19,166,0.004464285714285714,low
19,94,0.004219409282700422,low
19,68,0.007633587786259542,low
19,98,0.004672897196261682,low
19,88,0.005076142131979695,low
177,173,0.31862745098039214,high
177,174,0.48,high
177,175,0.009950248756218905,low
177,183,0.004784688995215311,low
177,72,0.0033003300330033004,low
177,193,0.0037174721189591076,low
177,176,0.005263157894736842,low
177,169,0.011857707509881422,high
177,168,0.005235602094240838,low
92,44,0.006896551724137931,low
92,201,0.03773584905660377,high
92,91,0.06451612903225806,high
92,94,0.1111111111111111,high
92,98,0.044444444444444446,high
186,71,0.00796812749003984,low
186,184,0.07692307692307693,high
186,84,0.014285714285714285,high
186,183,0.10714285714285714,high
186,91,0.008333333333333333,low
186,180,0.034482758620689655,high
